fact_check_timestamp,meme_post_url,disclaimer_url,original_misinformation_post_url,is_original_tweet_community_noted,fact_check_article_url,misinformation_user_username,user_id,user_followers_count,is_user_blue_verified,original_misinformation_post_date,time_difference_hours,meme_upload_url,meme_image_url,disclaimer_text,views_meme_post,views_disclaimer_post,likes_meme_post,likes_disclaimer_post,misinformation_post_deleted_by_user,x_post_tone,x_post_ai_gen_disclosure
2024-11-01 16:59:56.588783,https://x.com/Meme__Fact/status/1852395157280248113,https://x.com/Meme__Fact/status/1852395158966329523,https://x.com/jackunheard/status/1850243828424597550,False,https://www.factcheck.org/2024/10/posts-make-unfounded-claim-about-beyonces-endorsement-of-harris/,Jack,1.73177335391504E+018,66249,True,Sat Oct 26 18:31:19 +0000 2024,142,https://i.imgflip.com/98nwxq.jpg,https://i.imgflip.com/1itoun.jpg,"@jackunheard Hold up! The original post's claim caught our fact-checker's attention!
Want the full story? Check it out here: https://t.co/43yzLWbXPt",14,14,0,0,no,humorous,no_ai
2024-11-04 17:07:58.022462,https://x.com/Meme__Fact/status/1853484340367262135,https://x.com/Meme__Fact/status/1853484342116336077,https://x.com/Bubblebathgirl/status/1851612330154410051,False,https://www.politifact.com/factchecks/2024/nov/01/tweets/video-shows-a-postal-worker-dropping-off-mail-ball/,Paul A. Szypula 🇺🇸,32804484,247080,True,Wed Oct 30 13:09:15 +0000 2024,123,https://i.imgflip.com/98xg6s.jpg,https://i.imgflip.com/30b1gx.jpg,"@Bubblebathgirl Fact-Check Context:
  1. This meme fact-checks the original post's claim.
  2. The claim appears to be: Completely False and Absurd.
  3. Full fact-check article source: https://t.co/20TDAR8Qru",5,5,0,0,no,factual,no_ai
2024-11-04 17:11:21.135213,https://x.com/Meme__Fact/status/1853485192473645294,https://x.com/Meme__Fact/status/1853485194021417099,https://x.com/MazochiScott/status/1852129747909906446,False,https://www.politifact.com/factchecks/2024/nov/01/tweets/video-shows-haitians-who-claim-theyre-voting-for-h/,Louise Singley,1.3247224458954E+018,707,True,Thu Oct 31 23:25:17 +0000 2024,89,https://i.imgflip.com/98xgv5.jpg,https://i.imgflip.com/26am.jpg,"@MazochiScott @TaraBull808 Plot twist! The post the AI-generated meme is replying to? It's been fact-checked!
Spoiler alert: The verdict appears to be Completely False and Absurd. Don't just take our meme's word for it, though.
For the full scoop, check out: https://t.co/XjSNDkS5IV",10,8,0,0,no,humorous,ai
2024-11-04 17:13:12.219426,https://x.com/Meme__Fact/status/1853485657777197471,https://x.com/Meme__Fact/status/1853485659614269915,https://x.com/AmericaPapaBear/status/1852123157802684476,True,https://www.politifact.com/factchecks/2024/nov/01/tweets/ohio-voting-officials-say-they-have-not-received-r/,AmericanPapaBear,1.69957397538555E+018,103713,True,Thu Oct 31 22:59:06 +0000 2024,90,https://i.imgflip.com/98xh3b.jpg,https://i.imgflip.com/1ii4oc.jpg,"@AmericaPapaBear Plot twist! The post the meme is replying to? It's been fact-checked!
Spoiler alert: The verdict appears to be False. Don't just take our meme's word for it, though.
For the full scoop, check out: https://t.co/hp7bNdVs9W",6,6,0,0,yes,humorous,no_ai
2024-11-05 17:24:13.410135,https://x.com/Meme__Fact/status/1853850819378004034,https://x.com/Meme__Fact/status/1853850821051417075,https://x.com/palsvig/status/1851725422511133064,False,https://fullfact.org/online/haarp-spain-flooding/,Mads Palsvig,1116997146,40688,True,Wed Oct 30 20:38:38 +0000 2024,140,https://i.imgflip.com/99boba.jpg,https://i.imgflip.com/3vfrmx.jpg,"@Palsvig Hold up! The original post's claim caught our fact-checker's attention!
Want the full story? Check it out here: https://t.co/yRQdA22cu4",8,9,0,0,no,humorous,no_ai
2024-11-05 17:26:08.242589,https://x.com/Meme__Fact/status/1853851300351406204,https://x.com/Meme__Fact/status/1853851302381433088,https://x.com/TheRoyalSerf/status/1853162645425447265,True,https://www.politifact.com/factchecks/2024/nov/04/tweets/no-michael-jordan-hadnt-endorsed-donald-trump-as-o/,Serf,1.50991393829664E+018,31277,True,Sun Nov 03 19:49:39 +0000 2024,45,https://i.imgflip.com/99bonq.jpg,https://i.imgflip.com/u0pf0.jpg,"@TheRoyalSerf Fact-Check Context:
  1. This AI-generated meme fact-checks the original post's claim.
  2. The claim appears to be: False.
  3. Full fact-check article source: https://t.co/0rBlORcFz3",10,10,0,0,yes,factual,ai
2024-11-05 17:31:07.176328,https://x.com/Meme__Fact/status/1853852554452422875,https://x.com/Meme__Fact/status/1853852556218302587,https://x.com/PeterBernegger/status/1850565226690654556,False,https://www.politifact.com/factchecks/2024/nov/04/tweets/no-proof-us-postal-service-recently-changed-the-de/,Peter Bernegger,1.60775684482242E+018,47302,True,Sun Oct 27 15:48:26 +0000 2024,217,https://i.imgflip.com/99bpf5.jpg,https://i.imgflip.com/1otk96.jpg,"@PeterBernegger Plot twist! The post the meme is replying to? It's been fact-checked!
Spoiler alert: The verdict appears to be False. Don't just take our meme's word for it, though.
For the full scoop, check out: https://t.co/VCZAjQpU54",9,11,0,0,no,humorous,no_ai
2024-11-07 18:29:25.936574,https://x.com/Meme__Fact/status/1854592005302571090,https://x.com/Meme__Fact/status/1854592007068369092,https://x.com/HustleBitch_/status/1853795691362951677,False,https://www.politifact.com/factchecks/2024/nov/05/tweets/ballot-scanning-errors-caused-voting-delays-in-one/,HustleBitch,1.23131438711943E+018,38648,True,Tue Nov 05 13:45:09 +0000 2024,52,https://i.imgflip.com/99lm0v.jpg,https://i.imgflip.com/1bh8.jpg,"@HustleBitch_ Plot twist! The post the AI-generated meme is replying to? It's been fact-checked!
Spoiler alert: The verdict appears to be False. Don't just take our meme's word for it, though.
For the full scoop, check out: https://t.co/oX1e7FWUVk",7,7,0,0,no,humorous,ai
2024-11-07 18:31:19.187991,https://x.com/Meme__Fact/status/1854592480315928910,https://x.com/Meme__Fact/status/1854592481859452955,https://x.com/HustleBitch_/status/1853882904474157337,False,https://www.politifact.com/factchecks/2024/nov/06/tweets/ca-wildfire-related-power-shutoff-expected-after-p/,HustleBitch,1.23131438711943E+018,38645,True,Tue Nov 05 19:31:42 +0000 2024,46,https://i.imgflip.com/99lmds.jpg,https://i.imgflip.com/345v97.jpg,"@HustleBitch_ Fact-Check Context:
  1. This AI-generated meme fact-checks the original post's claim.
  2. The claim appears to be: False.
  3. Full fact-check article source: https://t.co/m8yErVmaoi",6,5,0,0,no,factual,ai
2024-11-07 18:35:50.443809,https://x.com/Meme__Fact/status/1854593618092196198,https://x.com/Meme__Fact/status/1854593619711160791,https://x.com/JohnBasham/status/1853653491274727594,False,https://www.politifact.com/factchecks/2024/nov/06/tweets/video-does-not-show-philadelphia-voting-officials/,John Basham,65159946,88823,True,Tue Nov 05 04:20:06 +0000 2024,62,https://i.imgflip.com/99ln40.jpg,https://i.imgflip.com/u0pf0.jpg,"@JohnBasham @JamesOKeefeIII Plot twist! The post the meme is replying to? It's been fact-checked!
Spoiler alert: The verdict appears to be False. Don't just take our meme's word for it, though.
For the full scoop, check out: https://t.co/IfXu59uSOn",6,6,0,0,no,humorous,no_ai
2024-11-07 18:37:12.694988,https://x.com/Meme__Fact/status/1854593963405017379,https://x.com/Meme__Fact/status/1854593964898210226,https://x.com/RealAF_Patriot/status/1851475313621963236,False,https://www.factcheck.org/2024/11/typo-in-trumps-name-on-ballot-review-screen-is-not-election-fraud/,RealAF Patriot,1.61596297677895E+018,39258,True,Wed Oct 30 04:04:48 +0000 2024,206,https://i.imgflip.com/99lnbv.jpg,https://i.imgflip.com/1itoun.jpg,"@RealAF_Patriot Hold up! The original post's claim caught our AI-powered fact-checker's attention!
Want the full story? Check it out here: https://t.co/Apa0TIO4Jv",6,6,0,0,no,humorous,ai
2024-11-07 18:41:07.772049,https://x.com/Meme__Fact/status/1854594949104189844,https://x.com/Meme__Fact/status/1854594950811283709,https://x.com/TPV_John/status/1854036593444634727,False,https://www.politifact.com/factchecks/2024/nov/06/tweets/vehicles-seen-in-msnbc-live-report-from-philadelph/,The Patriot Voice,1.63536980572422E+018,134009,True,Wed Nov 06 05:42:24 +0000 2024,36,https://i.imgflip.com/99lnsg.jpg,https://i.imgflip.com/5c7lwq.png,"@TPV_John Plot twist! The post the meme is replying to? It's been fact-checked!
Spoiler alert: The verdict appears to be False. Don't just take our meme's word for it, though.
For the full scoop, check out: https://t.co/A0roucnkwX",9,6,0,0,no,humorous,no_ai
2024-11-07 18:42:38.211061,https://x.com/Meme__Fact/status/1854595328151888375,https://x.com/Meme__Fact/status/1854595330056061411,https://x.com/cb_doge/status/1853874621897912671,True,https://www.factcheck.org/2024/11/googles-where-to-vote-search-result-reflects-quirk-of-candidate-surname-not-bias/,DogeDesigner,1.38991356767198E+018,961036,True,Tue Nov 05 18:58:47 +0000 2024,47,https://i.imgflip.com/99lo4g.jpg,https://i.imgflip.com/1yxkcp.jpg,"@cb_doge Hold up! The original post's claim caught our AI-powered fact-checker's attention!
Want the full story? Check it out here: https://t.co/yF6d0Z3uL2",8,5,0,0,no,humorous,ai
2024-11-08 17:27:05.893586,https://x.com/Meme__Fact/status/1854938706022408576,https://x.com/Meme__Fact/status/1854938707733737485,https://x.com/InsiderWorld_1/status/1850288948607643708,False,https://fullfact.org/online/child-rubble-gaza-miscaptioned-video/,The Palestinian,3923534654,96147,True,Sat Oct 26 21:30:36 +0000 2024,307,https://i.imgflip.com/99pvv5.jpg,https://i.imgflip.com/24y43o.jpg,"@InsiderWorld_1 Hold up! The original post's claim caught our fact-checker's attention!
Want the full story? Check it out here: https://t.co/QolnJno5xY",7,5,0,0,no,humorous,no_ai
2024-11-08 17:29:15.131027,https://x.com/Meme__Fact/status/1854939248341754040,https://x.com/Meme__Fact/status/1854939250099097702,https://x.com/jamiemcintyre21/status/1853964819017126092,False,https://www.politifact.com/factchecks/2024/nov/07/tweets/video-showing-trump-voter-assaulted-in-wisconsin-l/,jamiemcintyre,1.21440715289637E+018,22136,True,Wed Nov 06 00:57:12 +0000 2024,64,https://i.imgflip.com/99pw77.jpg,https://i.imgflip.com/m78d.jpg,"@jamiemcintyre21 Fact-Check Context:
  1. This AI-generated meme fact-checks the original post's claim.
  2. The claim appears to be: Completely False and Absurd.
  3. Full fact-check article source: https://t.co/nFgG92fSSh",14,7,0,0,no,factual,ai
2024-11-18 16:17:34.162642,https://x.com/Meme__Fact/status/1858545087019393364,https://x.com/Meme__Fact/status/1858545088999170405,https://x.com/bennyjohnson/status/1854084840099860528,False,https://www.factcheck.org/2024/11/both_sides_distort_incomplete_vote-counts_to_falsely_suggest_election_fraud/,Benny Johnson,15212187,3130562,True,Wed Nov 06 08:54:07 +0000 2024,295,https://i.imgflip.com/9arski.jpg,https://i.imgflip.com/30b1gx.jpg,"@bennyjohnson Fact-Check Context:
  1. This AI-generated meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/7I20ySOBF9",4,3,0,0,no,factual,ai
2024-11-18 16:31:36.119844,https://x.com/Meme__Fact/status/1858548618942128542,https://x.com/Meme__Fact/status/1858548620414329149,https://x.com/PopFusionHQ/status/1854200217756655658,False,https://www.factcheck.org/2024/11/posts-falsely-claim-cbs-news-reported-cheating-in-election/,Pop Fusion HQ,1.60557252965716E+018,2592,True,Wed Nov 06 16:32:35 +0000 2024,287,https://i.imgflip.com/9arsue.jpg,https://i.imgflip.com/22bdq6.jpg,"@PopFusionHQ Fact-Check Context:
  1. This AI-generated meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/ARDUrZ315N",4,4,0,0,no,factual,ai
2024-11-18 16:39:51.326127,https://x.com/Meme__Fact/status/1858550695470744060,https://x.com/Meme__Fact/status/1858550697504981258,https://x.com/SilentlySirs/status/1856480964991406144,True,https://fullfact.org/online/old-video-us-navy-ship-attack-arabian-sea/,SilencedSirs◼️,1.71192699306586E+018,47684,True,Tue Nov 12 23:35:28 +0000 2024,137,https://i.imgflip.com/9arvp4.jpg,https://i.imgflip.com/65939r.jpg,"@SilentlySirs Fact-Check Context:
  1. This meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/F6vueJxkhm",4,4,0,0,no,factual,no_ai
2024-11-18 16:48:12.819982,https://x.com/Meme__Fact/status/1858552799379759422,https://x.com/Meme__Fact/status/1858552800927519184,https://x.com/jackunheard/status/1854374044524568822,True,https://fullfact.org/online/kamala-harris-states-voter-id-us-election/,Jack,1.73177335391504E+018,77646,True,Thu Nov 07 04:03:19 +0000 2024,276,https://i.imgflip.com/9arwwj.jpg,https://i.imgflip.com/65939r.jpg,"@jackunheard Fact-Check Context:
  1. This meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/jiZYHRLt7M",5,5,0,0,no,factual,no_ai
2024-11-18 16:49:53.783883,https://x.com/Meme__Fact/status/1858553222513697038,https://x.com/Meme__Fact/status/1858553224229249488,https://x.com/BGatesIsaPyscho/status/1855705055522881611,False,https://fullfact.org/online/nato-secretary-general-fake-quote-expel-united-states/,Concerned Citizen,629698642,703242,True,Sun Nov 10 20:12:17 +0000 2024,188,https://i.imgflip.com/9arxbx.jpg,https://i.imgflip.com/1bh8.jpg,"@BGatesIsaPyscho Fact-Check Context:
  1. This meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/Lb9VH0DnhZ",4,6,0,0,no,factual,no_ai
2024-11-18 16:54:58.257293,https://x.com/Meme__Fact/status/1858554499675066496,https://x.com/Meme__Fact/status/1858554501583483102,https://x.com/EuropeInvasions/status/1856240228572225937,True,https://fullfact.org/online/video-sudan-flag-not-palestine-flag/,Europe Invasion,195853497,602189,True,Tue Nov 12 07:38:52 +0000 2024,153,https://i.imgflip.com/9arxxs.jpg,https://i.imgflip.com/1yz6z4.jpg,"@EuropeInvasions Hold up! The original post's claim caught our fact-checker's attention!
Want the full story? Check it out here: https://t.co/QdnicB5hHX",12,13,0,0,no,humorous,no_ai
2024-11-19 16:31:08.423460,https://x.com/Meme__Fact/status/1858910890428391796,https://x.com/Meme__Fact/status/1858910891971944902,https://x.com/DisrespectedThe/status/1856273879720767764,False,https://www.politifact.com/factchecks/2024/nov/18/tweets/no-evidence-of-officials-threatening-keep-children/,The Disrespected Trucker,1.18646520385823E+018,231656,True,Tue Nov 12 09:52:35 +0000 2024,174,https://i.imgflip.com/9awczo.jpg,https://i.imgflip.com/64sz4u.png,"@DisrespectedThe Fact-Check Context:
  1. This meme fact-checks the original post's claim.
  2. The claim appears to be: False.
  3. Full fact-check article source: https://t.co/fO1auMBacS",9,6,0,0,no,factual,no_ai
2024-11-19 16:33:57.526294,https://x.com/Meme__Fact/status/1858911599462850627,https://x.com/Meme__Fact/status/1858911601128100144,https://x.com/MalcangiSarah/status/1853811526781571327,False,https://fullfact.org/online/video-earthquake-iran-nuclear-testing/,Sarah Malcangi,1.59739200121277E+018,11177,True,Tue Nov 05 14:48:04 +0000 2024,337,https://i.imgflip.com/9awdpc.jpg,https://i.imgflip.com/4acd7j.png,"@MalcangiSarah Fact-Check Context:
  1. This AI-generated meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/riwzBr5yfv",37,8,0,0,no,factual,ai
2024-11-21 16:48:16.633489,https://x.com/Meme__Fact/status/1859639978977816969,https://x.com/Meme__Fact/status/1859639980399747087,https://x.com/ZAINABALI_72/status/1855338186366738622,False,https://fullfact.org/online/cargo-ship-fire-sri-lanka-old-clip-not-houthi-attack/,ZAINABZEHRA🇮🇷🇱🇧🇾🇪🇵🇸,1.24752523040422E+018,82846,False,Sat Nov 09 19:54:28 +0000 2024,284,https://i.imgflip.com/9b5ufb.jpg,https://i.imgflip.com/65939r.jpg,"@ZAINABALI_72 Fact-Check Context:
  1. This AI-generated meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/DV6j4gIDdX",22,9,0,0,no,factual,ai
2024-11-21 16:51:02.529734,https://x.com/Meme__Fact/status/1859640674741551517,https://x.com/Meme__Fact/status/1859640676385702272,https://x.com/umar_says_/status/1857190523330867566,False,https://fullfact.org/online/mike-tyson-palestine-flag-ai/,Umar Rao 🇵🇸,8.36720982266163E+017,19668,False,Thu Nov 14 22:35:00 +0000 2024,162,https://i.imgflip.com/9b5ut9.jpg,https://i.imgflip.com/3qqcim.png,"@umar_says_ Fact-Check Context:
  1. This meme fact-checks the original post's claim.
  2. Full fact-check article source: https://t.co/f3XLxoCKjE",13,12,0,0,yes,factual,no_ai
2024-11-21 16:53:16.556580,https://x.com/Meme__Fact/status/1859641236979585141,https://x.com/Meme__Fact/status/1859641238548312288,https://x.com/The_Real_Fly/status/1856194300691841175,True,https://fullfact.org/us/kash-patel-not-cia-director-appointed/,The_Real_Fly,15079601,202650,True,Tue Nov 12 04:36:22 +0000 2024,228,https://i.imgflip.com/9b5vb6.jpg,https://i.imgflip.com/1h7in3.jpg,"@The_Real_Fly Hold up! The original post's claim caught our fact-checker's attention!
Want the full story? Check it out here: https://t.co/atrYUUqTCJ",10,9,0,0,no,humorous,no_ai
